Sample,Deposit_group,Depth,Ag,Ag.2.Sigma,Al,Al.2.Sigma,As,As.2.Sigma,Au,Au.2.Sigma,Ba,Ba.2.Sigma,Bal,Bal.2.Sigma,Bi,Bi.2.Sigma,Ca,Ca.2.Sigma,Cd,Cd.2.Sigma,Ce,Ce.2.Sigma,Cl,Cl.2.Sigma,Co,Co.2.Sigma,Cr,Cr.2.Sigma,Cu,Cu.2.Sigma,Fe,Fe.2.Sigma,Hf,Hf.2.Sigma,K,K.2.Sigma,La,La.2.Sigma,Mg,Mg.2.Sigma,Mn,Mn.2.Sigma,Mo,Mo.2.Sigma,Nb,Nb.2.Sigma,Nd,Nd.2.Sigma,Ni,Ni.2.Sigma,P,P.2.Sigma,Pb,Pb.2.Sigma,Pr,Pr.2.Sigma,Rb,Rb.2.Sigma,Re,Re.2.Sigma,S,S.2.Sigma,Sb,Sb.2.Sigma,Sc,Sc.2.Sigma,Se,Se.2.Sigma,Si,Si.2.Sigma,Sn,Sn.2.Sigma,Sr,Sr.2.Sigma,Ta,Ta.2.Sigma,Th,Th.2.Sigma,Ti,Ti.2.Sigma,U,U.2.Sigma,V,V.2.Sigma,W,W.2.Sigma,Y,Y.2.Sigma,Zn,Zn.2.Sigma,Zr,Zr.2.Sigma
Yagrumo_superficie,Yagrumo_superficie,superficie,0,4.8424,86272.4375,2381.9546,0,6.8751,0,10.1852,0,77.7832,783082.0625,4226.4551,0,3.9306,4838.3828,115.5842,27.2891,3.9126,243.2223,41.4366,0,63.9808,284.6597,103.604,588.3096,350.176,79.315,9.1381,95843.9766,299.7755,0,0,425.0582,170.6166,281.1071,36.5279,0,4425.7959,2574.4282,406.0279,2.5019,1.7643,29.7724,1.9036,0,151.7982,198.3689,18.6234,4131.2378,322.4586,49.6093,3.2311,0,102.7726,8.2334,1.7163,0,0,0,116.0341,0,15.3894,0,168.2252,0,2.6604,10980.3271,280.9788,0,12.2155,499.2552,3.4634,0,0,14.5284,1.9767,8409.8574,1479.6979,6.0255,2.9571,451.2888,224.2377,0,0,218.5523,3.4597,139.0091,8.0258,321.1996,4.1514
Yagrumo_superficie,Yagrumo_superficie,superficie,0,4.8789,84798.0859,2463.3369,0,6.8158,0,10.4041,0,101.2026,787108.625,4149.8447,0,4.4046,5151.853,118.111,31.4263,3.9682,316.734,41.6811,0,66.8343,233.1775,103.3121,498.821,345.6111,92.331,9.6113,92838.9141,297.9619,0,0,506.3264,175.79,318.2787,36.6473,0,4135.8223,2444.3306,415.2389,0,5.6583,30.9293,1.8971,0,173.4839,219.2522,19.0844,4315.1553,338.3389,46.739,3.2064,0,122.0054,10.6182,1.7277,0,0,0,122.8122,0,17.0138,0,167.7542,0,2.9006,10818.3848,291.067,0,12.2786,494.1515,3.4694,0,0,12.9446,2.0457,8662.0459,1459.1488,0,8.5028,404.2453,221.0168,0,0,217.9495,3.4798,126.7343,7.7976,301.9913,4.0778
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.0025,85899.3906,2586.5251,0,6.8082,0,10.224,224.7874,33.6805,751973.875,4781.9448,0,4.5888,4833.8135,117.9927,21.6716,3.8935,321.7238,42.3773,0,66.9163,0,219.0982,0,1122.2047,158.1102,11.2153,93202.2266,293.5512,0,0,876.5718,207.5137,310.6948,37.2402,0,5185.6841,5729.9165,391.9016,0,3.5,21.7565,1.9616,0,264.5913,276.8482,21.1576,7195.4961,431.111,61.099,3.4952,133.9551,55.9666,17.2408,2.3267,0,0,0,106.6066,0,22.0146,0,147.9553,0,2.8186,38961.1328,531.4318,0,12.5021,1443.2534,5.7878,0,0,10.8701,2.0889,7083.9863,1397.9238,7.3962,4.2131,324.6245,210.8785,0,30.6617,287.3438,3.9239,343.157,11.8987,279.0936,4.5969
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,4.8706,89536.9531,3035.7478,0,6.4767,0,10.5514,216.7744,32.5265,745864.5625,5457.5474,0,4.3221,4982.2344,121.3239,18.3509,3.7224,251.4295,40.7095,0,76.8569,0,211.3467,0,1158.9683,170.8186,11.5084,92704.2422,293.6293,0,0,986.812,216.9493,258.8237,35.8237,0,5911.5327,5975.0474,392.8745,0,3.5097,24.8482,1.9791,0,153.3646,259.0305,20.8363,7318.8667,502.1683,52.1766,3.3191,0,176.8035,20.0049,2.3672,0,0,0,130.6354,0,14.428,0,155.8943,0,2.8879,41240.0898,619.3593,0,11.9663,1425.8458,5.7671,0,0,10.8056,2.0174,7403.1948,1473.74,7.196,4.2019,348.4575,220.4171,0,38.8968,276.2315,3.8645,352.2083,12.0805,294.9786,4.6642
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.3215,81529.4609,2898.8853,0,6.6607,0,10.1487,272.1717,35.1972,756422.4375,5226.897,0,4.2659,5157.0732,117.6754,16.7522,3.9686,345.8797,44.1813,0,76.4972,191.5648,100.062,0,1023.5986,132.9571,10.4777,91822.6562,287.1587,0,0,975.698,207.0461,390.9576,38.997,0,5698.5181,5768.5957,391.1039,0,3.4695,24.021,1.9516,287.8292,84.0688,246.7265,19.1738,7291.2266,490.7276,57.6465,3.405,222.2359,58.5817,17.325,2.3264,0,0,0,124.1367,0,14.7873,0,148.0524,0,2.8882,38712.4727,590.2242,0,13.0396,1408.2976,5.6505,0,0,13.0909,2.0558,7492.5356,1380.4976,10.6627,4.1943,302.4233,207.7644,0,27.7185,276.9087,3.8138,326.6521,11.4971,283.7501,4.5426
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.0128,86697.6641,2789.9519,0,6.7708,0,9.6921,239.6223,33.8717,746290.6875,4989.811,0,4.6509,4936.7373,116.6842,17.095,3.845,295.16,42.4489,0,72.2459,0,207.2079,0,1032.6375,160.9291,11.4048,96298.4062,299.9088,0,0,959.9362,206.2187,292.0067,37.327,0,5390.2988,6316.7725,397.3409,0,3.9482,25.674,2.0248,0,203.7093,285.4053,21.5944,7198.8369,474.4867,56.4793,3.4378,0,170.1381,19.301,2.433,0,0,0,118.9715,0,13.5282,0,149.0591,0,2.8506,39267.7578,575.9752,0,12.6142,1463.0548,5.892,0,0,9.8087,2.0829,7943.2891,1407.3219,11.1047,4.3531,288.7208,211.6974,0,42.9636,284.0518,3.9474,355.862,12.2198,285.6456,4.6873
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.1993,87291.5938,3199.26,0,7.0172,0,11.1728,264.0857,35.4262,747983.75,5357.9478,0,4.5493,5080.6235,122.9153,12.9722,3.9502,319.4138,44.3844,0,83.9268,0,332.8652,0,1122.9633,148.8296,11.5753,90998.6484,308.2562,0,0,921.4283,216.1991,321.2656,39.0412,0,5344.7134,5525.0547,427.7158,0,3.6907,24.4079,2.0793,0,261.6464,232.2121,21.6557,7581.6011,547.8785,52.1455,3.4987,160.5836,58.7546,16.1601,2.4658,0,0,0,134.8433,0,14.0992,0,157.1618,0,2.887,42677.5703,670.4596,0,13.0254,1387.2753,5.9907,0,0,11.8437,2.1505,7743.1641,1493.4486,11.1525,4.4695,355.1051,224.6652,0,26.6334,270.437,4.0282,323.959,12.2409,284.7042,4.8416
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.3269,68257.1953,2457.9902,0,6.8546,0,11.2253,240.674,35.8148,779408.625,4538.0942,0,4.5564,4540.7397,113.5308,6.9683,3.9205,319.9344,44.9924,0,68.1992,0,211.7918,0,1068.5232,124.597,11.1204,86810.2344,303.7599,0,0,877.9121,205.4848,336.9274,39.6197,0,4827.8237,5228.7583,424.848,0,3.6763,22.6826,2.0717,154.3612,85.1657,246.2665,21.698,6833.7476,439.8932,47.1648,3.4289,122.1476,59.4683,16.3518,2.4788,0,0,0,112.2485,0,14.2735,0,145.7213,0,2.9366,36830.3516,530.859,0,13.0576,1359.4749,5.9799,0,0,13.6845,2.2086,7009.4917,1381.2142,11.3243,4.476,299.0299,207.0468,30.3194,15.0047,268.4427,4.0439,306.2346,12.0624,276.3219,4.8204
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,4.9314,80565.8828,2876.814,0,6.7632,0,10.4868,251.4617,33.5439,759257.25,5197.0278,0,4.4117,5159.165,124.495,18.0909,3.8143,315.2995,42.0631,0,78.3185,0,261.1998,0,1070.556,154.3382,11.3668,90808.0078,297.5872,0,0,936.8345,215.8064,301.3263,36.9518,0,5598.1426,5790.0269,402.5839,0,3.5722,24.2573,2.0264,0,234.6923,225.1282,20.7213,7314.2612,490.9152,53.5215,3.4533,125.1307,55.5906,18.5402,2.4252,0,0,0,126.9281,0,13.4131,0,153.6104,0,3.0474,38616.4141,590.0299,0,12.4854,1401.26,5.8467,0,0,13.335,2.133,7430.9604,1445.2235,10.2144,4.3352,322.0284,217.2316,0,32.7288,277.5434,3.9607,330.536,12.0086,279.1311,4.6869
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,5.0976,73314.25,2889.9832,0,6.8303,0,10.9474,297.1445,34.5611,769679.5625,5295.438,0,4.4813,4645.3301,114.9033,19.1184,3.9146,368.1295,43.3438,0,78.2195,0,286.1295,0,1089.6788,143.1378,11.5625,88435.2031,305.6146,0,0,835.2216,204.0137,398.178,38.2109,0,5780.7876,5459.6929,423.3743,0,3.5347,24.4953,2.0187,185.034,81.9165,252.8886,22.0121,7185.356,499.97,43.3279,3.3164,201.9478,57.3371,19.254,2.4274,0,0,0,127.5215,0,13.6931,0,146.3257,0,2.96,38651.9297,602.6074,0,12.6639,1353.1165,5.9496,0,0,10.6129,2.089,7313.9165,1387.403,0,12.729,307.3679,208.5496,0,39.0607,265.6582,4.0144,316.918,12.2068,273.1965,4.7842
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,4.9684,76270.4531,2523.2207,0,6.689,0,10.2578,219.4935,33.7003,769000.75,4614.7603,0,4.9276,4577.2549,112.5181,26.0152,3.9624,281.7478,42.267,0,71.3435,0,232.8431,0,970.5768,131.6344,11.1612,89100.1328,302.1614,0,0,836.2181,199.9897,280.4098,37.1753,0,4933.7373,5659.0469,418.0819,0,4.2081,26.0269,2.0639,0,204.3962,262.7492,21.873,7373.2871,441.4754,43.7,3.2886,0,173.7919,17.7769,2.402,0,0,0,113.019,0,20.8664,0,141.7438,0,2.988,36296.3125,523.1851,0,12.5223,1358.6825,5.9036,0,0,8.1013,2.1163,7063.8936,1345.3339,6.0422,4.3005,282.9526,202.1937,28.4115,14.8371,265.6013,3.9748,316.6045,12.0877,266.6862,4.7124
SitioQuemado3.1_profundo,SitioQuemado,profundo,0,4.7984,91081.3047,2992.7871,0,6.8177,0,11.2499,245.126,32.5142,743385,5357.8438,0,4.6467,5102.8667,119.9534,17.8189,3.6988,295.1205,40.7338,0,76.9508,0,281.9299,0,1053.1476,154.5812,11.5635,92702.9531,303.372,0,0,987.7909,212.343,368.4962,36.048,0,5690.2612,5818.0312,407.0641,0,3.611,23.885,2.068,0,232.6117,251.6117,21.6487,7312.6392,496.9607,45.2176,3.3022,122.8283,53.8736,17.8688,2.4942,0,0,0,124.9866,0,18.1491,0,152.8008,0,3.0276,41462.2461,605.4597,0,11.9818,1439.1083,6.014,0,0,11.7187,2.151,7916.5049,1445.6904,12.4466,4.4896,327.4642,217.184,0,40.8783,282.9216,4.0538,330.0388,12.1781,284.4393,4.8073
Avila9.1_profundo,Avila,profundo,0,4.6356,77631.9766,2556.7114,0,6.8931,0,10.1214,136.5476,30.9425,771109,4715.1709,0,4.6031,4729.2744,114.8901,0,6.683,233.2651,39.0078,0,70.9414,259.7751,102.3456,0,752.2625,124.9682,10.6401,88362.7188,291.8381,0,0,296.9118,160.8257,327.5388,34.5763,0,5315.3096,1864.7456,394.9309,0,3.5734,22.6352,2.0637,0,154.9077,253.6956,20.0309,5722.4629,424.8649,57.2202,3.5084,0,102.9409,5.5265,2.303,0,0,0,118.4714,0,12.4946,0,192.9093,0,2.872,39190.0664,570.2438,0,11.5735,1563.924,6.161,0,0,11.9869,2.1394,7216.3936,1306.6115,12.9958,4.5537,0,593.9679,0,41.7003,308.1823,4.1344,285.6292,11.219,272.5549,4.7591
Avila9.1_profundo,Avila,profundo,0,4.8634,71695.9531,2532.2747,0,6.2775,0,9.6237,170.723,33.3528,784955.3125,4796.0552,0,4.2603,4321.1875,101.4101,0,7.9514,354.716,42.3164,0,71.8488,196.7351,96.041,0,836.8649,135.9196,10.3792,84928.3828,274.2585,0,0,320.4051,149.2793,379.3684,37.3122,0,5591.1963,1648.0033,375.8476,0,3.3232,22.8435,1.9372,0,238.8184,240.6943,18.686,5606.1519,419.585,46.8073,3.112,0,174.1217,4.6858,2.1182,0,0,0,116.7587,0,16.8809,0,130.0312,0,2.6494,36626.4102,552.5266,0,12.4336,1504.4052,5.7468,0,0,10.3369,1.9457,6003.2236,1168.8976,10.1976,4.2172,0,604.1843,0,36.9682,295.2074,3.8504,259.3857,10.2432,262.9122,4.4456
Avila9.1_profundo,Avila,profundo,0,4.8606,71953.3672,2489.8535,0,6.5351,0,10.0697,139.166,32.8541,779461.5,4622.0337,0,4.198,4595.8291,108.027,0,8.4524,271.9754,41.5379,0,70.4155,337.5854,98.2089,0,874.4641,130.4472,10.334,87931.0781,280.2473,0,0,390.2922,159.5511,314.8091,36.6684,0,5340.4009,1740.0415,382.5893,0,3.4134,23.9239,1.9717,0,202.4314,259.3501,19.3822,5514.9048,425.6681,49.5933,3.1933,0,167.2975,7.6794,2.1677,0,0,0,118.2042,0,19.2796,0,131.896,0,2.6563,37754.7031,564.9051,0,12.1926,1563.3668,5.9034,0,0,11.0345,1.964,6442.9761,1240.7206,6.9262,4.247,248.1939,185.808,0,0,305.0109,3.9417,280.8874,10.6058,265.3143,4.5268
Avila9.1_profundo,Avila,profundo,0,5.255,62857.5391,2651.6621,0,7.0598,0,11.5676,212.2382,36.0594,792058.8125,4764.9341,0,4.6355,4483.3057,106.1278,0,7.561,434.2363,45.861,0,77.0429,0,345.2465,0,880.4707,182.2726,13.1092,81709.5547,304.9918,0,0,296.3243,156.1415,422.4396,40.2979,0,5217.542,5770.1924,433.486,0,3.6888,19.9201,2.1301,258.7329,86.651,492.1017,26.8285,5683.7339,448.0931,50.2068,3.5604,182.3541,60.3518,0,6.5271,0,0,0,123.9837,0,14.3777,0,141.6247,0,3.0807,36265.4258,589.5049,0,13.2472,1490.3204,6.3666,0,0,12.1793,2.195,5978.0825,1199.8794,11.5072,4.7058,268.8616,180.0067,0,35.7807,298.8086,4.3006,309.0113,12.3448,251.8707,4.8813
Avila9.1_profundo,Avila,profundo,0,4.9778,66737.5312,2173.7305,0,6.9749,0,10.2782,115.6055,34.2964,788410.8125,4059.5757,0,4.6373,4298.5176,101.6118,0,8.642,248.9502,43.3899,0,63.5925,0,273.3593,0,943.4039,141.4674,11.1881,89887.8594,295.6777,0,0,327.9442,149.4169,345.2801,38.4566,0,4598.3174,2738.2734,390.6554,0,3.5494,20.3286,2.064,0,176.6352,301.7056,22.255,4946.793,370.9833,58.7033,3.5584,0,114.3762,0,7.6666,0,0,0,103.9322,0,13.8603,0,121.9174,0,2.8449,33426.2852,484.7052,0,12.6837,1565.9224,6.1931,0,0,12.9158,2.1781,5262.2993,1146.8654,15.9054,4.6346,259.8283,171.302,0,45.5911,313.5552,4.1823,290.4634,11.3667,273.0816,4.7864
Avila9.1_profundo,Avila,profundo,0,4.9843,59808.4453,2282.6504,0,6.6947,0,14.0555,185.8935,34.1362,806426,3947.0435,0,4.3171,4207.1392,100.4804,0,7.2885,338.7684,43.1677,0,73.4079,209.0985,100.2508,0,817.6053,121.0743,10.7717,77829.2422,284.558,0,0,305.2751,151.5426,368.2509,38.0709,0,4141.9966,1782.7234,396.3587,0,3.3821,21.0573,1.9614,0,239.0111,226.3241,19.7245,4908.8579,392.3752,46.3822,3.3432,0,144.7814,5.0279,2.1615,0,0,0,114.339,0,17.0117,0,118.244,0,3.104,35337.1289,533.0402,0,12.6125,1376.8978,5.8966,0,0,12.375,2.0771,5497.2627,1114.3091,0,14.1411,228.945,167.1975,0,42.5914,275.0996,3.9895,234.5155,10.5231,248.201,4.6005
Avila9.1_profundo,Avila,profundo,0,4.6553,99387.5312,2925.9651,0,6.8308,0,10.258,103.9315,31.0797,737948.3125,5175.7363,0,4.3146,5039.0356,113.5268,0,9.2758,190.3051,39.1791,0,76.631,175.4081,100.1638,0,891.3965,142.5126,10.7184,91388.4141,284.8286,0,0,506.2198,170.9399,268.1767,34.686,0,5523.6987,1832.207,379.8007,0,3.414,21.3429,1.9673,0,147.5432,246.3734,19.1061,6637.5708,460.9272,56.4606,3.3777,0,103.6777,6.2732,2.2265,0,0,0,124.6435,0,12.6141,0,137.6216,0,2.7555,46386.3711,620.0079,0,11.5519,1531.4928,5.9324,0,0,11.2973,2.0172,7275.9048,1291.2532,12.3026,4.3739,0,649.5019,0,0,292.7978,3.9236,284.2154,10.8063,255.5748,4.5283
Avila9.1_profundo,Avila,profundo,0,4.8949,78176.625,2365.7305,0,6.6623,0,9.9409,169.7295,34.3392,770700.0625,4415.8135,0,4.4399,4919.4453,115.4588,0,9.3142,333.9362,43.4992,0,65.139,389.0662,99.4049,0,1054.1431,132.3387,10.4822,87181.6406,282.2697,0,0,372.0665,165.4744,373.9373,38.3972,0,4901.8975,1824.4882,373.2964,0,3.4517,20.5634,1.9787,0,205.1864,228.8673,19.1794,6069.6465,394.0785,52.5021,3.3351,0,168.7507,5.0739,2.2323,0,0,0,108.4036,0,19.014,0,138.7044,0,2.8383,40103.1211,532.7224,0,12.7152,1576.967,6.0075,0,0,15.7269,2.1665,6177.3486,1305.0193,12.7769,4.4324,301.4799,195.3195,0,40.3405,303.5487,3.9864,284.2059,10.8778,274.7968,4.6429
Avila9.1_profundo,Avila,profundo,0,4.7187,75746.2656,2473.8071,0,6.4478,0,10.1651,122.7682,31.8566,774432.75,4407.1343,0,4.4617,4476.3784,109.2964,0,6.8208,216.9112,40.1573,0,69.5877,190.9771,97.5858,0,906.6182,144.4725,10.6372,88609.0781,280.127,0,0,354.6034,160.1603,256.7155,35.4297,0,4820.4478,2296.0823,381.992,0,3.3562,21.0239,1.9318,0,151.2918,268.373,19.2499,6034.4619,417.9759,55.5099,3.3061,0,106.0587,5.9262,2.1457,0,0,0,113.7723,0,12.845,0,132.8428,0,2.7842,37997.7188,551.4493,0,11.8822,1524.6942,5.8085,0,0,9.5489,1.988,6355.4849,1249.5017,9.3039,4.2368,0,603.698,0,0,298.693,3.8895,301.3633,10.9133,270.8978,4.5089
Avila9.1_profundo,Avila,profundo,0,4.5568,141894.0625,2994.3579,0,7.0562,0,9.8628,64.4,28.5298,668748.75,6229.4634,0,4.3989,6304.3208,132.7792,15.5692,3.3142,69.8062,35.7529,0,64.7311,0,325.4777,0,1211.7183,178.5292,11.0403,106471.5547,325.9918,0,0,652.878,188.0426,148.0961,31.6508,0,7638.1533,2230.0745,365.4979,0,4.1881,19.6314,1.9238,0,134.6488,317.7133,21.4241,7630.7925,414.4802,72.549,3.5168,0,94.267,4.9791,2.1937,0,0,0,110.3905,0,17.1449,0,154.4017,0,2.8136,53295.4102,585.7731,0,10.5474,1669.3529,6.2409,0,0,10.7076,1.9996,7331.7759,1433.6848,15.4826,4.3663,356.6657,215.6564,0,45.3925,325.6668,3.9918,361.7083,11.5715,269.7719,4.5059
Avila9.1_profundo,Avila,profundo,0,4.2258,129803.25,3000.4668,0,6.9346,0,9.5526,0,61.3461,690180.8125,6159.7407,0,4.4445,5548.0659,121.2185,11.5426,3.161,0,76.1049,0,68.6136,0,311.2662,0,1096.2844,170.3015,10.9,103643.4844,316.6241,0,0,598.1333,176.8,102.5534,30.4935,0,7587.7173,2221.2695,376.6562,0,3.3616,21.9136,1.9532,0,126.705,294.9923,21.0258,7146.0317,431.0828,76.2251,3.6047,0,85.7995,4.5254,2.2136,0,0,0,115.0902,0,11.1647,0,144.2786,0,2.8385,49084.9102,588.0704,0,10.3045,1691.8236,6.2438,0,0,10.8521,2.0251,6803.9839,1341.9178,16.2123,4.4215,309.9619,201.5134,25.3828,13.4578,323.8425,3.99,346.5114,11.4004,271.5161,4.5412
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.3212,93729.8125,2906.7664,0,7.5107,0,12.2665,214.906,36.0704,735026.25,5099.3599,0,4.7599,4808.8804,122.5695,0,9.123,296.2238,45.35,0,68.5052,175.5925,111.9452,0,1122.6584,148.6121,11.712,108125.8047,323.669,0,0,419.1788,186.565,310.1508,39.9239,0,4955.061,2657.0073,425.1269,0,4.2317,26.2624,2.1305,0,255.5866,309.0773,22.0328,7646.937,444.2483,62.3535,3.7322,144.3301,60.0519,9.1558,2.3461,0,0,0,111.1408,0,14.2847,0,186.6997,0,3.1425,33578.6992,502.0934,0,13.2649,1492.2495,6.219,0,0,10.2426,2.1561,9534.752,1586.6155,7.6597,4.517,331.7169,240.147,30.3994,15.2292,290.5105,4.1641,303.9505,11.9105,309.3024,5.0341
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.5909,94975.1016,3214.5403,0,7.4745,0,10.0723,216.5721,36.7551,737136.3125,5632.8237,0,4.7856,4526.3438,123.5984,0,10.3734,342.1497,46.389,0,74.541,332.8112,111.7825,0,1391.9022,151.1088,11.8076,105119.7109,323.2744,0,0,401.4813,191.7253,361.8256,40.856,0,5575.8945,2886.561,424.4585,0,3.6852,30.3676,2.111,167.8645,87.7273,310.512,22.3628,7674.8945,481.5532,55.7098,3.6223,168.4188,61.3408,10.7797,2.3089,0,0,0,124.5926,0,14.6867,0,172.6286,0,2.9874,34166.3828,544.1392,0,13.4548,1479.1545,6.2046,0,0,12.9716,2.2374,8169.3838,1640.5476,0,11.7464,393.8657,247.4186,0,39.9959,284.131,4.1302,309.2311,12.0195,316.3584,5.068
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.3772,94416,3352.0759,0,7.6326,0,10.7292,224.0253,35.8042,734116.1875,6160.7349,0,4.5896,4553.104,119.4498,0,11.8678,366.9865,45.2503,0,74.6214,241.7781,109.1802,0,1307.14,166.9522,11.7434,110974.0078,321.7989,0,0,402.4769,183.6262,397.0797,39.8883,0,6629.0381,3263.2275,416.2776,0,3.7068,29.9116,2.1179,212.2941,85.6121,315.9247,21.5537,6674.0381,482.4787,74,3.8395,143.4133,59.6441,7.677,2.3147,0,0,0,119.1724,0,14.3195,0,165.3322,0,2.9885,32168.5078,546.5526,0,13.237,1543.2448,6.1185,0,0,10.9301,2.1147,8376.0938,1571.479,11.7277,4.504,362.2955,237.2618,0,38.3028,298.5608,4.0806,334.1299,12.0002,315.4016,4.9289
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.1752,113924.9062,3424.0398,0,7.5727,0,12.8814,167.1341,34.4517,703945.375,5936.2539,0,4.7924,5318.3135,134.9532,0,12.1109,284.6018,43.4981,0,78.6346,0,356.2437,0,1305.8293,165.3826,11.6505,113872.875,328.8757,0,0,554.5588,205.8959,307.6693,38.3229,0,5912.4409,3386.7217,411.6953,0,5.0969,29.1559,2.0737,0,237.0976,346.5607,23.8259,8159.6719,498.9643,74.6165,3.8242,108.5765,57.5113,6.8282,2.2471,0,0,0,124.3002,0,22.1097,0,181.2074,0,3.0482,36610.8828,568.8834,0,12.9157,1508.1609,6.0181,0,0,11.3913,2.1691,10260.667,1709.3724,9.8227,4.3947,0,910.1017,0,0,286.3196,3.9752,349.1395,12.076,310.6242,4.8536
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.4102,94488.7578,3273.0085,0,7.0729,0,11.1305,228.0689,36.4531,736102.625,5737.8828,0,4.611,4927.1304,126.5959,0,7.7519,373.6299,46.0665,0,77.9185,382.4891,107.8898,0,1228.3546,162.9052,11.6059,105591.3359,311.3024,0,0,416.9568,191.0072,339.1109,40.3984,0,5754.0991,2671.7114,403.7043,0,4.5784,27.1898,2.06,223.0605,87.189,286.4555,21.1606,7326.7227,488.1128,54.8805,3.4747,164.4703,60.7797,7.4444,2.2504,0,0,0,123.0846,0,14.537,0,189.6479,0,3.0603,34209.375,554.0287,0,13.4571,1474.0468,5.9633,0,0,14.1259,2.1847,9225.918,1649.1915,9.5566,4.3752,359.9131,248.8778,29.0473,14.5742,285.3886,3.9802,306.8268,11.546,310.9219,4.8529
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.6371,85793.6953,3260.6882,0,7.3283,0,10.481,310.1516,37.7428,748197.625,5686.4243,0,4.8137,4700.8022,119.622,0,12.1181,538.4886,47.9566,0,77.7297,204.952,110.9664,0,1160.7262,145.8879,11.6851,103706.2266,319.7621,0,0,379.4989,183.0792,500.3036,42.0566,0,5667.8999,2793.1892,421.0048,0,3.7624,30.1993,2.1587,511.1598,91.1318,303.4187,22.0074,7677.5508,498.5148,57.2495,3.6497,360.9423,63.2089,5.7331,2.2495,0,0,0,126.0376,0,14.9341,0,180.5618,0,3.0092,31989.0508,546.5022,0,13.9597,1445.3374,6.1345,0,0,11.7866,2.2049,9074.1846,1556.8652,6.6547,4.4435,360.3796,235.5776,0,45.0899,285.2188,4.1276,302.2544,11.8949,308.0515,5.0026
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.3352,82364.9219,3201.4883,0,7.4667,0,10.2864,295.2153,36.2141,751303.875,5418.1904,0,4.205,4637.0698,118.5395,14.458,4.034,493.0428,45.9228,0,82.0381,148.5318,111.2317,0,1189.8351,143.9475,11.6462,104974.5,321.757,0,0,434.571,187.1714,464.0512,40.2966,0,5227.2295,2748.1831,418.6733,0,3.7221,25.7352,2.1029,489.6307,87.4177,298.229,21.8556,6733.5474,490.432,60.4097,3.7095,381.3014,60.7625,6.4663,2.2678,0,0,0,128.1633,0,18.4354,0,163.1728,0,2.9563,32387.6016,556.0001,0,13.6039,1411.1488,6.0709,0,0,13.0893,2.1015,8925.1123,1552.4933,8.2655,4.44,335.5413,234.617,38.715,15.4313,275.5903,4.068,291.7171,11.7283,295.5463,4.9266
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.3916,96252.0859,3098.6729,0,7.8203,0,11.0961,227.8574,35.4089,733555.0625,5694.3569,0,4.6313,4910.3745,124.4514,6.7763,3.8709,368.7566,44.7382,0,70.9382,359.1076,113.0577,0,1173.1296,160.2263,12.0777,106202.9766,325.9967,0,0,434.2593,188.5057,386.5227,39.4034,0,5873.4419,2588.8547,442.4997,0,3.8269,28.132,2.1525,248.2384,84.7645,299.4505,22.3267,7240.7568,454.2883,53.2672,3.5871,143.6824,58.9458,9.8225,2.338,0,0,0,115.8482,0,16.8511,0,170.0417,0,3.16,34266.1602,520.0275,0,13.0761,1454.5038,6.1928,0,0,13.1862,2.2094,9486.6855,1618.9917,6.1479,4.4768,353.2598,245.5996,28.4586,15.2948,283.9185,4.1532,315.2591,12.2134,316.1815,5.0829
SitioQuemado2.1_profundo,SitioQuemado,profundo,0,5.6792,92047.3203,3948.5991,0,7.9689,0,10.6445,262.8216,38.129,736393.125,7126.0596,0,4.7816,4850.2373,121.8369,0,12.7415,460.9028,48.3741,0,89.4324,221.7342,117.5388,0,1060.7065,154.8631,12.5185,106921.9766,337.7403,0,0,448.0787,188.9181,475.4468,42.5883,0,7416.334,2883.4761,436.7297,0,3.9736,28.1046,2.261,352.8636,91.6919,313.6755,23.4009,7829.4741,572.9109,61.6247,3.9534,325.554,63.9963,9.8703,2.482,0,0,0,141.9338,0,15.2047,0,208.2435,0,3.2452,33374.2109,621.2813,0,14.3365,1539.1161,6.6455,0,0,14.4669,2.3446,10108.7188,1592.8212,6.5038,4.7803,0,803.4491,0,46.0553,290.9347,4.384,321.586,12.8408,303.28,5.3026
